direction,seed,component,kind,side,sublayer,layer,train_d_toxic_vs_reference,train_auc_toxic_vs_reference,dev_d_toxic_vs_reference,dev_auc_toxic_vs_reference,dev_d_toxic_vs_generated,dev_auc_toxic_vs_generated,dev_d_copy_vs_ordinary,dev_auc_copy_vs_ordinary,dev_d_template_vs_ordinary,dev_auc_template_vs_ordinary,control_language_max_auc,control_corr_token_count,train_rows_per_cell,dev_rows_per_cell,language_balanced
probe,1337,dec.mlp.L6.n1468,neuron,decoder,mlp,6,-0.024539797,0.4907589888553787,-0.04168768,0.4894409727514437,0.028482208,0.5022608342224255,-0.016957883,0.5160103054839897,0.8170753,0.7293123543123543,0.8835162322816643,-0.214073198690341,122,27,True
probe,1337,dec.mlp.L6.n1469,neuron,decoder,mlp,6,0.033907678,0.5047901300924682,0.10451304,0.5330149536825348,0.015338558,0.507239750038104,-0.3306445,0.4121273463378726,-0.96237403,0.23543123543123542,0.8176726108824874,-0.07822807492545597,122,27,True
probe,1337,dec.mlp.L6.n1470,neuron,decoder,mlp,6,-0.0984416,0.46135132265652734,-0.04789743,0.4802282849836576,0.1551764,0.5368084133516233,-0.15039471,0.45951417004048584,0.5141795,0.6742424242424242,0.8280559365950313,0.0750201285679638,122,27,True
probe,1337,dec.mlp.L6.n1471,neuron,decoder,mlp,6,0.035361122,0.5101948898643336,-0.019244408,0.49662144998221813,0.06526821,0.5200596115090856,0.034933083,0.5148141332351859,0.054741364,0.502039627039627,0.89420438957476,0.14943111382924013,122,27,True
probe,1337,dec.mlp.L6.n1472,neuron,decoder,mlp,6,0.020364298,0.490671066121214,-0.09939038,0.4535893918609968,-0.113489084,0.454343003268472,-0.0290804,0.5082811924917188,0.16262658,0.5198135198135199,0.6211133973479652,0.010978983393383818,122,27,True
probe,1337,dec.mlp.L6.n1473,neuron,decoder,mlp,6,-0.0987767,0.4428626646892346,-0.17100874,0.4329793899981371,-0.04598469,0.47081237616217037,0.025279142,0.48721015826278985,0.27709258,0.5716783216783217,0.7661560737692423,-0.24163099971803112,122,27,True
probe,1337,dec.mlp.L6.n1474,neuron,decoder,mlp,6,0.0074820067,0.5008701032843288,0.025232714,0.4985012447289539,0.025569951,0.5022184965029044,0.27184218,0.5716783216783217,-1.4225558,0.14743589743589744,0.9375476299344612,0.2226093116387908,122,27,True
probe,1337,dec.mlp.L6.n1475,neuron,decoder,mlp,6,-0.04737791,0.5059721102451551,-0.10897,0.49328523768395743,-0.12593217,0.4829294314891023,0.060681302,0.5461906514538093,0.86677134,0.5888694638694639,0.878029263831733,-0.01751911838702247,122,27,True
probe,1337,dec.mlp.L6.n1476,neuron,decoder,mlp,6,-0.1686628,0.4458288127776617,-0.18212755,0.45099832342630697,0.016425002,0.5105420921607479,-0.20713171,0.4256532940743467,-0.32955936,0.3808275058275058,0.8133668648071941,-0.1082049717568554,122,27,True
probe,1337,dec.mlp.L6.n1477,neuron,decoder,mlp,6,0.26591432,0.5871579722695014,0.31621763,0.5974190926179951,0.1257056,0.5249961896052431,-0.31356052,0.4544534412955466,0.2419218,0.5850815850815851,0.7265279682975156,0.04407094348450335,122,27,True
probe,1337,dec.mlp.L6.n1478,neuron,decoder,mlp,6,-0.06112539,0.5050837588461883,-0.08174149,0.49658757980660134,-0.010690832,0.4991532456095784,0.13200983,0.542418108207582,-1.0398932,0.14219114219114218,0.928726566072245,0.19008870824348836,122,27,True
probe,1337,dec.mlp.L6.n1479,neuron,decoder,mlp,6,-0.06346283,0.49090331485297,-0.12758294,0.45828041118393203,-0.040115695,0.49402191400362416,0.085348815,0.5069009937430989,-0.5395242,0.3563519813519814,0.8753048315805517,0.174649949574688,122,27,True
probe,1337,dec.mlp.L6.n1480,neuron,decoder,mlp,6,-0.14161025,0.4632383436020452,-0.15195222,0.456823993632407,-0.23993325,0.42793273383122493,0.11669196,0.5430622009569378,0.050432265,0.5862470862470862,0.7790542600213382,-0.07086230755910149,122,27,True
probe,1337,dec.mlp.L6.n1481,neuron,decoder,mlp,6,0.13713594,0.543176698152959,0.019567665,0.5085945570627783,0.13223588,0.5309150027942895,-0.023642182,0.4779168200220832,-0.30020034,0.38024475524475526,0.7953246456332876,-0.025578599338783946,122,27,True
probe,1337,dec.mlp.L6.n1482,neuron,decoder,mlp,6,-0.116710275,0.4642403309876212,-0.11160059,0.46366576910701285,0.05066882,0.5111263526901387,-0.28838181,0.40495031284504973,1.2206961,0.8747086247086248,0.9077122389879592,-0.38532260781136224,122,27,True
probe,1337,dec.mlp.L6.n1483,neuron,decoder,mlp,6,0.02665902,0.4905997325821746,-0.0048726085,0.4813290656912057,0.05230521,0.5180866737794035,0.10457542,0.48997055576002946,0.40643206,0.5946969696969697,0.797306050906874,0.154430920486469,122,27,True
probe,1337,dec.mlp.L6.n1484,neuron,decoder,mlp,6,0.2682457,0.5633674075401209,0.25014818,0.5567240766143373,0.3701265,0.5584599231147014,0.05504694,0.5083732057416268,-0.5324444,0.36101398601398604,0.7664418533760098,-0.04928394194482498,122,27,True
probe,1337,dec.mlp.L6.n1485,neuron,decoder,mlp,6,-0.17829488,0.43831971360413535,-0.11348154,0.4508289725482227,-0.15504622,0.4477044488475673,-0.11715583,0.479573058520427,-0.06361887,0.47057109557109555,0.7745960981557689,0.2732519014667252,122,27,True
probe,1337,dec.mlp.L6.n1486,neuron,decoder,mlp,6,0.05840211,0.50764844841258,0.036083475,0.4946908499720571,0.23023449,0.5584853257464141,-0.041555125,0.4695436142804564,0.13105519,0.5215617715617715,0.8255601280292638,-0.23568773566152576,122,27,True
probe,1337,dec.mlp.L6.n1487,neuron,decoder,mlp,6,-0.36415005,0.39125284919426284,-0.44087598,0.3670341580721096,-0.13267437,0.4650544463073041,-0.3113712,0.42813765182186236,0.80300194,0.7176573426573426,0.9789285169943607,-0.13410281093918203,122,27,True
probe,1337,dec.mlp.L6.n1488,neuron,decoder,mlp,6,-0.19241077,0.4387307109133679,-0.25196394,0.4254771460990025,-0.02065204,0.48965266134904906,0.07332839,0.5047846889952153,0.9902466,0.7234848484848485,0.8521185794848347,-0.11367234112042551,122,27,True
probe,1337,dec.mlp.L6.n1489,neuron,decoder,mlp,6,-0.027403634,0.4935285549815694,0.045650043,0.4989076868363562,-0.0021741884,0.4998052464902031,-0.08832773,0.49420316525579683,0.39486572,0.6177156177156177,0.7803878981862521,-0.004352299979415258,122,27,True
probe,1337,dec.mlp.L6.n1490,neuron,decoder,mlp,6,0.32673892,0.5885821546710196,0.34785768,0.5943199715490524,-0.013108619,0.4932937052278616,0.21830195,0.5661575266838424,-0.49338892,0.34469696969696967,0.8363435451912818,0.29259543450975994,122,27,True
probe,1337,dec.mlp.L6.n1491,neuron,decoder,mlp,6,-0.07493787,0.49311963132172754,-0.03979489,0.4967399955968772,0.0038932487,0.5063337228403529,0.19862835,0.5552079499447922,-0.008862692,0.5335081585081586,0.9322892851699436,0.08477887814953905,122,27,True
probe,1337,dec.mlp.L6.n1492,neuron,decoder,mlp,6,0.059468523,0.5163602642327,0.17585033,0.5277142711984961,-0.021778818,0.4844112516723399,-0.0058448226,0.4640228192859772,-0.8888509,0.2922494172494173,0.8615493065081542,-0.01619968528165118,122,27,True
probe,1337,dec.mlp.L6.n1493,neuron,decoder,mlp,6,0.14819376,0.5235740757329935,0.12081482,0.5039543430032685,-0.053328834,0.4805500516520178,0.055105045,0.5094773647405226,0.23235051,0.5792540792540792,0.7447988111568358,-0.10219690257569543,122,27,True
probe,1337,dec.mlp.L6.n1494,neuron,decoder,mlp,6,0.1906336,0.5557206180470536,0.26033005,0.5788921065555725,-0.12036798,0.4667902928076682,0.050955903,0.49871181450128815,-0.6168178,0.32604895104895104,0.7941053193110806,0.07779521938977406,122,27,True
probe,1337,dec.mlp.L6.n1495,neuron,decoder,mlp,6,-0.11935518,0.4603310871563133,-0.17065126,0.4672729428102085,-0.013496846,0.5001100780707548,-0.43860888,0.36492454913507544,0.221945,0.5926573426573427,0.866655235482396,-0.0460618906232289,122,27,True
probe,1337,dec.mlp.L6.n1496,neuron,decoder,mlp,6,-0.013540609,0.5009248476282427,0.014950176,0.5053091500279429,0.035465125,0.5184507781672848,0.076077715,0.5126058152373942,1.0813807,0.7829254079254079,0.9356424325560128,0.16685649551942094,122,27,True
probe,1337,dec.mlp.L6.n1497,neuron,decoder,mlp,6,0.24819738,0.564857946722141,0.21527049,0.5586885468001151,0.29516464,0.5512117055326933,0.14386122,0.548122929701877,0.38499412,0.5766317016317016,0.804393385154702,0.0732738081312086,122,27,True
probe,1337,dec.mlp.L6.n1498,neuron,decoder,mlp,6,0.072590865,0.5172751583438675,0.11060468,0.5228200308218598,0.3041271,0.563404968754763,-0.08306029,0.507545086492455,1.2920936,0.6756993006993007,0.7088477366255144,-0.11293734537505566,122,27,True
probe,1337,dec.mlp.L6.n1499,neuron,decoder,mlp,6,-0.08098593,0.4797188794994045,-0.09992923,0.4749614726752358,-0.021004956,0.4870954630899761,0.096935175,0.5329407434670592,0.1713551,0.5037878787878788,0.7976108824874257,-0.10788766229197795,122,27,True
probe,1337,dec.mlp.L6.n1500,neuron,decoder,mlp,6,-0.29039642,0.4290969505741521,-0.3227925,0.408101746007553,-0.40082544,0.4238005724059679,-0.1458683,0.4921788737578211,0.050207146,0.5582750582750583,0.7574874256973022,-0.16605356102819258,122,27,True
probe,1337,dec.mlp.L6.n1501,neuron,decoder,mlp,6,-0.2308534,0.4551751653113294,-0.28350368,0.4421243374146895,-0.44760576,0.41646767938491763,-0.36642534,0.38792786161207216,-0.054023664,0.5641025641025641,0.836515012955342,-0.14709084498854477,122,27,True
probe,1337,dec.mlp.L6.n1502,neuron,decoder,mlp,6,0.03026275,0.4952098699075318,0.025877409,0.4976036850751071,0.001063765,0.5002709614049349,0.2620405,0.5757269046742731,-0.3099748,0.3764568764568764,0.7197645176040238,0.043840830992260105,122,27,True
probe,1337,dec.mlp.L6.n1503,neuron,decoder,mlp,6,0.04520289,0.5132315420320437,0.10488202,0.5261901132957374,0.032309297,0.5067740351233722,-0.02129744,0.47828487302171513,-0.3703886,0.41520979020979015,0.9930079256210943,0.028397085638656196,122,27,True
probe,1337,dec.mlp.L6.n1504,neuron,decoder,mlp,6,-0.24328129,0.44021668806672837,-0.31387186,0.42419007942556186,0.005936188,0.5091280123287439,0.2236528,0.5457305852042694,0.80806565,0.6914335664335665,0.8500800182898949,-0.04962829694891766,122,27,True
probe,1337,dec.mlp.L6.n1505,neuron,decoder,mlp,6,0.04984488,0.5203242524079217,-1.2523138e-05,0.496892411387153,-0.08073627,0.47957628410303305,-0.118801154,0.4636547662863453,-0.45167956,0.3825757575757576,0.7139346136259717,-0.14570906125938585,122,27,True
probe,1337,dec.mlp.L6.n1506,neuron,decoder,mlp,6,0.059084155,0.5208683780080358,0.15652563,0.5430574607529339,0.044307295,0.5175447509695338,0.03574515,0.4755244755244755,0.25929376,0.5437062937062938,0.8219783569577808,0.15228820454553685,122,27,True
probe,1337,dec.mlp.L6.n1507,neuron,decoder,mlp,6,0.029154198,0.5113378854084757,0.05905922,0.519636234313875,-0.08309914,0.48971193415637865,0.066573374,0.5334928229665071,-0.37837157,0.42890442890442887,0.7600022862368541,-0.1619543455899723,122,27,True
probe,1337,dec.mlp.L6.n1508,neuron,decoder,mlp,6,0.029536108,0.4922868537264309,0.11768396,0.5290521431353621,-0.12364938,0.4927263797862792,-0.059750795,0.4760765550239235,-0.9903608,0.3441142191142192,0.9262879134278311,0.05788175355603953,122,27,True
probe,1337,dec.mlp.L6.n1509,neuron,decoder,mlp,6,0.282931,0.5869116227218888,0.37499908,0.6085115751325171,0.13157457,0.546520686209758,0.3404477,0.5784873021715127,0.16161978,0.5128205128205128,0.7561156835848194,0.1291561695506945,122,27,True
probe,1337,dec.mlp.L6.n1510,neuron,decoder,mlp,6,-0.19539006,0.44452904933958415,-0.14978428,0.46214161120425407,-0.13062601,0.4593473217158631,-0.22026083,0.4366028708133971,-0.16117401,0.44726107226107226,0.9124180765127268,-0.25267981499735,122,27,True
probe,1337,dec.mlp.L6.n1511,neuron,decoder,mlp,6,-0.08491348,0.48097716994966844,-0.102250785,0.48850954292198007,-0.1327127,0.4681959050957679,0.32049757,0.5996503496503496,-0.8382903,0.25844988344988346,0.9328417924096937,0.005653709613742133,122,27,True
probe,1337,dec.mlp.L6.n1512,neuron,decoder,mlp,6,-0.3816685,0.3989402822153875,-0.38087896,0.3940625582143643,-0.18291827,0.4415739470609156,-0.16407067,0.4398233345601767,0.43371177,0.6107226107226108,0.9264593811918915,-0.7681092211421435,122,27,True
probe,1337,dec.mlp.L6.n1513,neuron,decoder,mlp,6,-0.037708737,0.48565864081406496,-0.010283107,0.4879676201121103,-0.17083612,0.44424122339074334,0.18301453,0.562200956937799,-0.56596565,0.31963869463869465,0.7323578722755677,0.1181701903894411,122,27,True
probe,1337,dec.mlp.L6.n1514,neuron,decoder,mlp,6,-0.100091256,0.4590321531779921,-0.059439294,0.4741655235482396,-0.18265586,0.4515825839556978,0.3118906,0.5866764814133235,-1.2791489,0.19259906759906759,0.8758001828989483,0.22073333003825701,122,27,True
probe,1337,dec.mlp.L6.n1515,neuron,decoder,mlp,6,-0.1632087,0.4554240032382109,-0.09903016,0.48114277972531294,-0.3553861,0.40687395214144184,-0.032574926,0.5051527419948473,-1.0204557,0.2738927738927739,0.7789208962048468,-0.06918242616173474,122,27,True
probe,1337,dec.mlp.L6.n1516,neuron,decoder,mlp,6,0.17757042,0.5369847810723919,0.2991933,0.5581974292536707,0.21618953,0.54320987654321,-0.078444205,0.5186786897313213,0.5838346,0.5005827505827506,0.8366102728242646,0.07488116391207852,122,27,True
probe,1337,dec.mlp.L6.n1517,neuron,decoder,mlp,6,-0.04456883,0.46166319952488544,-0.11147435,0.43665430405256656,-0.16449003,0.4514894409727514,-0.05391561,0.5092933382407067,0.10451666,0.5250582750582751,0.8342478280749885,-0.22456112324126465,122,27,True
probe,1337,dec.mlp.L6.n1518,neuron,decoder,mlp,6,-0.0019116269,0.4924925597459862,-0.104116276,0.4603634269843689,0.2767822,0.5304916255990788,-0.13577956,0.41792418108207585,0.42785215,0.6625874125874126,0.8104328608443835,0.011872249487178623,122,27,True
probe,1337,dec.mlp.L6.n1519,neuron,decoder,mlp,6,-0.032004733,0.48911582907820483,-0.058597226,0.48552896746769636,-0.15905155,0.4386272417822486,-0.13379003,0.4907986750092013,-0.16356543,0.530011655011655,0.7045991464715744,-0.020086358997971822,122,27,True
probe,1337,dec.mlp.L6.n1520,neuron,decoder,mlp,6,0.04683977,0.4936554623242789,-0.05840828,0.4586699182035259,0.053074352,0.5125065623465258,-0.062199656,0.5100294442399705,-0.079584345,0.44230769230769235,0.6461286389269929,0.04649245976957282,122,27,True
probe,1337,dec.mlp.L6.n1521,neuron,decoder,mlp,6,0.12716973,0.5335806782326534,0.23426746,0.5354874765025657,0.1808491,0.5431082660163593,-0.13661094,0.46650717703349276,-0.6561614,0.30273892773892774,0.921601127876848,0.15419029726585667,122,27,True
probe,1337,dec.mlp.L6.n1522,neuron,decoder,mlp,6,0.0497833,0.4959630193662264,0.03920126,0.4968246710359193,0.09823585,0.5012870666734407,-0.35117838,0.42675745307324253,1.6813776,0.8939393939393939,0.9412627648224356,-0.29125981470130197,122,27,True
probe,1337,dec.mlp.L6.n1523,neuron,decoder,mlp,6,0.15948616,0.5510200696082628,0.030886082,0.5339802536876153,0.15391327,0.5422869142576504,0.31596586,0.6211814501288185,-0.29527846,0.4058857808857809,0.8325903063557385,0.17200157127234006,122,27,True
probe,1337,dec.mlp.L6.n1524,neuron,decoder,mlp,6,0.158979,0.5448405944240398,0.19025335,0.5462920625243441,0.13324797,0.544082033565344,0.059000973,0.5230033124769967,0.5708511,0.6675407925407926,0.7363968907178784,0.14358260948244814,122,27,True
probe,1337,dec.mlp.L6.n1525,neuron,decoder,mlp,6,-0.3156743,0.4351528362546906,-0.30997768,0.43726396721367,-0.43068293,0.44905925587224166,-0.5468486,0.3479020979020979,-0.07246094,0.5641025641025641,0.9061499771376316,-0.18325302602178214,122,27,True
probe,1337,dec.mlp.L6.n1526,neuron,decoder,mlp,6,0.17725141,0.533780578033915,0.17512041,0.5450558011143287,-0.053113133,0.48049924638859254,-0.19809638,0.4458962090541038,0.6124437,0.6858974358974359,0.8882982777015699,-0.23591358795151943,122,27,True
probe,1337,dec.mlp.L6.n1527,neuron,decoder,mlp,6,0.07254079,0.527301667877678,0.07199726,0.5335907466680214,-0.020176051,0.4901014411759725,0.057728417,0.5281560544718438,0.50831324,0.6663752913752914,0.8082037799115989,-0.07689849381238305,122,27,True
probe,1337,dec.mlp.L6.n1528,neuron,decoder,mlp,6,-0.13534862,0.48548528372500427,-0.14512214,0.4883571271317042,0.014200591,0.507358295652763,0.28030303,0.5253956569746043,-0.43939626,0.36596736596736595,0.7021223898795915,0.008540008164763668,122,27,True
probe,1337,dec.mlp.L6.n1529,neuron,decoder,mlp,6,-0.28554416,0.4217761387652994,-0.27735037,0.4225812460837609,-0.13425669,0.4591102304865451,0.18050922,0.5538277511961722,-0.6012417,0.32546620046620045,0.7767870751409846,0.054827138918144065,122,27,True
probe,1337,dec.mlp.L6.n1530,neuron,decoder,mlp,6,0.047699597,0.5272236986605884,0.13315727,0.5468847905976393,-0.09964708,0.49905163508272793,0.153344,0.5230033124769966,-1.4358147,0.22377622377622375,0.8733615302545343,0.0004934235527730665,122,27,True
probe,1337,dec.mlp.L6.n1531,neuron,decoder,mlp,6,0.2668448,0.5625578548179999,0.3034853,0.5735067486324917,0.4930428,0.6158105979779505,-0.35456228,0.4381670960618329,1.4256983,0.8581002331002331,0.7686328303612254,-0.21980827114017443,122,27,True
probe,1337,dec.mlp.L6.n1532,neuron,decoder,mlp,6,0.039963175,0.4996566036609036,0.058706425,0.48822164642923677,0.07467643,0.5187386746600281,-0.009844502,0.4970555760029445,0.52139974,0.6756993006993007,0.7036274958085658,0.08233364439527828,122,27,True
probe,1337,dec.mlp.L6.n1533,neuron,decoder,mlp,6,-0.0087429425,0.5072304006954191,-0.077530846,0.491930430659283,-0.1165913,0.4709817270402547,0.07584909,0.506993006993007,-0.13259476,0.47435897435897434,0.8161484529797287,-0.14478842651826418,122,27,True
probe,1337,dec.mlp.L6.n1534,neuron,decoder,mlp,6,-0.2784948,0.45369872694516605,-0.30911997,0.44259851987332555,-0.2636852,0.478594049010144,0.09268016,0.5771071034228928,-0.14680964,0.4411421911421911,0.8256363359244018,-0.05456418322379011,122,27,True
probe,1337,dec.mlp.L6.n1535,neuron,decoder,mlp,6,0.14834526,0.5239340612672154,0.14483489,0.5356229572050331,-0.04244622,0.47568121390709406,0.03934007,0.5036805299963194,-0.06766184,0.581876456876457,0.8057079713458314,-0.20691414578178274,122,27,True
probe,1337,dec.mlp.L6.n1536,neuron,decoder,mlp,6,0.08461667,0.5159272862399262,0.10454422,0.5245643448661281,-0.11010317,0.4750546156581822,0.25918823,0.5703901361796098,-1.7535568,0.09935897435897435,0.9134849870446579,0.265598828663795,122,27,True
probe,1337,dec.mlp.L6.n1537,neuron,decoder,mlp,6,0.01897825,0.5178955942415586,0.07167887,0.5371809852834086,0.31854975,0.5752595302206642,-0.28867015,0.4551895472948104,1.540182,0.879079254079254,0.894718792866941,-0.08100762896951867,122,27,True
probe,1337,dec.mlp.L6.n1538,neuron,decoder,mlp,6,-0.068608485,0.4935866171645084,-0.14507872,0.4660705515758099,-0.03120864,0.4787972700638453,-0.2227879,0.4405594405594406,0.46552616,0.6016899766899766,0.8096517299192196,-0.20591657914359174,122,27,True
probe,1337,dec.mlp.L6.n1539,neuron,decoder,mlp,6,0.054315265,0.5214548060557198,0.022058185,0.5309658080577146,0.05345038,0.5387220782739759,-0.0970784,0.4805852042694148,0.79316807,0.7278554778554779,0.7875133363816491,-0.10623535888629532,122,27,True
probe,1337,dec.mlp.L6.n1540,neuron,decoder,mlp,6,-0.046665024,0.4994600216986672,0.007037281,0.5006181307050077,-0.00074393285,0.4851394604481024,0.30523488,0.6005704821494295,-0.52892107,0.37179487179487175,0.8042981252857796,0.2758169368799629,122,27,True
probe,1337,dec.mlp.L6.n1541,neuron,decoder,mlp,6,-0.10987748,0.468439885733624,-0.24067159,0.43274229876881914,0.023344733,0.5062067096817897,0.16388664,0.5491350754508649,-0.70088816,0.26748251748251745,0.7132487425697303,-0.01582463264509302,122,27,True
probe,1337,dec.mlp.L6.n1542,neuron,decoder,mlp,6,-0.19650309,0.4807449212179123,-0.28545913,0.4645463936730512,-0.1434865,0.48836559467560836,0.26877925,0.5394736842105263,-1.1465942,0.2689393939393939,0.7363968907178784,0.13684138117276617,122,27,True
probe,1337,dec.mlp.L6.n1543,neuron,decoder,mlp,6,-0.047301956,0.4830798504318167,-0.049376424,0.48996596047350505,-0.22356766,0.4545800944977899,0.090110846,0.5282480677217519,-0.53371924,0.3377039627039627,0.7376924249352232,0.04190601103815569,122,27,True
probe,1337,dec.mlp.L6.n1544,neuron,decoder,mlp,6,0.44501832,0.621325078549839,0.4066017,0.6127792172602415,0.15080585,0.5367660756321022,-0.056145057,0.4877622377622378,0.07555858,0.532051282051282,0.7202217649748515,0.0287596300310969,122,27,True
