stage,split,intervention,family,seed,language,n_pairs,sta_supported,sta_status,sta,sta_baseline,delta_sta,delta_sta_ci_lo,delta_sta_ci_hi,effect_size_sta,sim,sim_baseline,delta_sim,delta_sim_ci_lo,delta_sim_ci_hi,effect_size_sim,fl,fl_baseline,delta_fl,delta_fl_ci_lo,delta_fl_ci_hi,effect_size_fl,j,j_baseline,delta_j,delta_j_ci_lo,delta_j_ci_hi,effect_size_j,sta_unvalidated,copy_rate,loose_copy_rate,empty_rate,sentinel_rate,unique_output_rate,top_output_share,template_rate,baseline_copy_rate,delta_copy_rate,baseline_loose_copy_rate,delta_loose_copy_rate,baseline_empty_rate,delta_empty_rate,baseline_sentinel_rate,delta_sentinel_rate,baseline_unique_output_rate,delta_unique_output_rate,baseline_top_output_share,delta_top_output_share,baseline_template_rate,delta_template_rate
stage11_ablation,dev,language_detectors,ablation_primary,2024,hi,27,True,validated,0.22551258400740742,0.18846397408333335,0.03704860992407408,-9.470849328704035e-05,0.1477615292190741,0.1929880854473464,0.9217974385185186,0.9103930970370371,0.011404341481481483,-0.03424086823148147,0.0712248175,0.08256647868558528,0.6638827322799672,0.6528525028708522,0.011030229409115112,-0.007598200741647669,0.03485052801164857,0.19918492885844055,0.13968166302019147,0.1338115224024112,0.005870140617780238,-7.521276972804961e-05,0.01762569059360875,0.19485196067998484,,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.07407407407407407,0.25925925925925924,0.07407407407407407,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,language_detectors,ablation_primary,2024,uk,27,True,validated,0.37024014711296294,0.3703644536262963,-0.00012430651333333328,-0.0003808667507129629,7.803317546296292e-06,-0.18824458409811456,0.96728394,0.9607250066666665,0.006558933333333338,-0.007456731916666661,0.024393786055555554,0.14941131726313797,0.7211466964315998,0.7182939822501992,0.0028527141814006568,-0.022077958737872477,0.026209860399978375,0.04451248406155429,0.2803951997458758,0.28047347827473196,-7.827852885621511e-05,-0.00024556113155380777,8.76238533283924e-06,-0.18285566744643358,,0.37037037037037035,0.48148148148148145,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,0.037037037037037035,0.4444444444444444,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,language_detectors,ablation_primary,2024,xh,27,False,unavailable/unvalidated,,,,,,,0.40677603607407414,0.36488978629629626,0.04188624977777779,-0.0012189513925925878,0.11378710494444444,0.25083875044677373,0.19304859472381766,0.18140309718801703,0.011645497535800662,-0.0003104699352161168,0.02925304886817689,0.2768507409518715,,,,,,,0.8586355769333335,0.07407407407407407,0.07407407407407407,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.6666666666666666,-0.11111111111111105,0.0,0.0
stage11_ablation,dev,language_detectors,ablation_primary,2024,yo,27,False,unavailable/unvalidated,,,,,,,0.43483708674074073,0.43346900755555556,0.0013680791851851835,-0.028461846720370373,0.03332373330833332,0.01765669253257225,0.2598471234286323,0.26049365147387404,-0.0006465280452417143,-0.005824031884720547,0.004679251403553507,-0.045415221220057415,,,,,,,0.9022349382222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.6296296296296297,0.37037037037037035,0.0,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.0,0.6296296296296297,0.0,0.3333333333333333,0.037037037037037035,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,42,am,27,True,validated,0.48577267360370363,0.48530017360185185,0.00047250000185184706,-0.10959014378592591,0.10187659824805555,0.0017801883855424775,0.9421186259259259,0.9720931407407406,-0.029974514814814814,-0.06275367626851852,-0.00356155868518518,-0.3775785209839468,0.42770459368794395,0.436148070343123,-0.008443476655179053,-0.022279044425092973,0.003886372463415304,-0.23592392187608935,0.205976499162066,0.22790665890360107,-0.021930159741535026,-0.06958087326654613,0.01008181477521396,-0.19681712832212767,,0.37037037037037035,0.37037037037037035,0.0,0.0,1.0,0.037037037037037035,0.0,0.48148148148148145,-0.1111111111111111,0.48148148148148145,-0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,42,ar,27,True,validated,0.33919662856814814,0.43751452303185184,-0.0983178944637037,-0.21293236064259247,-2.3028233592596973e-05,-0.34559231010011354,0.9808386696296297,0.9705202588888888,0.010318410740740748,-0.008870712648148142,0.04091263272222222,0.14116453469506776,0.7525837584650044,0.7470179294905732,0.00556582897443115,-0.00627021461086784,0.02397737215678604,0.12785329351886027,0.2673923753159138,0.33222696271701485,-0.06483458740110104,-0.1409914555034965,-0.002394106955962929,-0.34086360905579954,,0.5925925925925926,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.6296296296296297,-0.03703703703703709,0.6296296296296297,-0.03703703703703709,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,42,de,27,True,validated,0.4818145794888889,0.5201476332051852,-0.0383330537162963,-0.11372325539811112,0.000368698161703702,-0.19994445584300477,0.9895340122222221,0.9929246177777777,-0.0033906055555555474,-0.00972502440740741,0.0012330936296296327,-0.21768284136346266,0.7582904102238326,0.7580193171794553,0.00027109304437743383,-0.008086366215755585,0.008938958345941066,0.012722079227005002,0.3898474688180775,0.4272687064297553,-0.0374212376116779,-0.10720782908716042,-0.00028609296302973647,-0.2146305303522461,,0.5555555555555556,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,42,en,27,True,validated,0.46684771837037037,0.5184986978966667,-0.0516509795262963,-0.185016472812,0.07394407099712962,-0.15015507849972526,0.9126674614814815,0.9081240111111112,0.004543450370370368,-0.014839496564814824,0.024122032814814814,0.08505899729622628,0.6977721941995627,0.6822716819072382,0.015500512292324544,-0.010816085662089801,0.056719499251447175,0.16700195009512023,0.3568791149253921,0.3710785729951614,-0.014199458069769366,-0.11745024012300621,0.08333832000584078,-0.05068959062807262,,0.14814814814814814,0.2222222222222222,0.0,0.0,1.0,0.037037037037037035,0.0,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,42,es,27,True,validated,0.34125330066296294,0.3016377083625926,0.039615592300370366,-0.11050044618447218,0.2091992096553796,0.09348767655505939,0.9261552662962962,0.9482449866666666,-0.022089720370370363,-0.04470497812962961,-0.00277900910185184,-0.3828198832629874,0.6549562904252737,0.6760109348402009,-0.021054644414927253,-0.055272504352113415,0.01343244826351849,-0.2331373397858762,0.2056221824404717,0.1861693583596486,0.01945282408082312,-0.07804560676031325,0.13203380865204037,0.06985230627209275,,0.2222222222222222,0.2222222222222222,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,-0.1111111111111111,0.3333333333333333,-0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,42,hi,27,True,validated,0.18776072477481484,0.18633430389185188,0.0014264208829629626,9.43410916851854e-05,0.0033703192310092565,0.31538853758803076,0.8984454959259259,0.9417498748148149,-0.04330437888888889,-0.08994133308333328,-0.008760354157407425,-0.361436646563898,0.6497112262826483,0.674222173578014,-0.024510947295365515,-0.07869441438611992,0.014318971698604925,-0.1880092073174458,0.13520178226516955,0.1341729104495867,0.0010288718155828246,7.931252596356159e-05,0.0024014558239517985,0.317317647845919,,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.037037037037037035,0.0,0.4074074074074074,-0.07407407407407407,0.4074074074074074,-0.07407407407407407,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,42,uk,27,True,validated,0.4439962685918519,0.3801185398922222,0.06387772869962963,-0.0015545741554166663,0.16538985818414817,0.27100331432322494,0.9583450148148147,0.9639625477777777,-0.0056175329629629634,-0.015782328018518532,0.002401615249999989,-0.22032754552578657,0.7228968465417114,0.7346968006065934,-0.011799954064881912,-0.030592979070523593,0.001339932969554202,-0.2693296213084367,0.3220807500989577,0.29906140275091436,0.023019347348043315,-0.013129369936774257,0.07326250427628635,0.19790653454218318,,0.3333333333333333,0.37037037037037035,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,0.0,0.4074074074074074,-0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,42,xh,27,False,unavailable/unvalidated,,,,,,,0.4168426259259259,0.4266632694444445,-0.009820643518518525,-0.023182749425925925,0.002530562101851838,-0.281344163534345,0.208960236208024,0.20137673626257235,0.007583499945451673,-0.007613445820005704,0.03157544794822154,0.14421797213923243,,,,,,,0.8917973409888889,0.037037037037037035,0.037037037037037035,0.0,0.0,0.5925925925925926,0.3333333333333333,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.03703703703703698,0.25925925925925924,0.07407407407407407,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,42,yo,27,False,unavailable/unvalidated,,,,,,,0.42562131585185187,0.4200988705925926,0.00552244525925926,-6.133703703595125e-08,0.015026897003703707,0.2522081644237459,0.27020402977519753,0.27073809621256917,-0.0005340664373716625,-0.0014068402751879457,0.0,-0.26363574759026753,,,,,,,0.9196215338888889,0.1111111111111111,0.1111111111111111,0.0,0.0,0.6296296296296297,0.2962962962962963,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.03703703703703698,0.2962962962962963,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,1337,am,27,True,validated,0.4488890936444444,0.44831073234999996,0.0005783612944444482,-0.00010057406898147758,0.0015306766314351788,0.26120713601353457,0.9609572318518519,0.9660002851851852,-0.005043053333333329,-0.032197922648148136,0.020387467333333336,-0.07373405804308157,0.43057077893650525,0.42810630725858934,0.002464471677915832,-0.010077853172217785,0.015010078153862233,0.07360125569057674,0.208366470442566,0.20215740987126218,0.006209060571303834,0.0003136556032775447,0.013744979379064144,0.33494903064289605,,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.037037037037037035,0.0,0.4074074074074074,-0.07407407407407407,0.4074074074074074,-0.07407407407407407,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,1337,ar,27,True,validated,0.3387248891459259,0.43740272145333337,-0.09867783230740741,-0.2285027000950926,0.00010890435537036988,-0.3449493288919878,0.9763057792592592,0.97044173,0.005864049259259261,0.0002099164166666615,0.012990976777777784,0.3315527255695317,0.7452719207911188,0.7508108208631578,-0.005538900072038927,-0.013709336777400556,0.0011276152706955703,-0.2713458034961254,0.2542657572370979,0.33214814046637736,-0.07788238322927946,-0.16173085645427282,-0.0023271717479977534,-0.3527040917755405,,0.6296296296296297,0.6296296296296297,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.07407407407407407,0.5555555555555556,0.07407407407407407,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,1337,de,27,True,validated,0.5931205148074074,0.5930568431422222,6.367166518518521e-05,-3.420014814814926e-08,0.00019105924962962986,0.19243441892934213,0.9845077944444444,0.9851022470370372,-0.0005944525925925927,-0.001783407425925929,4.371296294843525e-08,-0.19244336599330017,0.7546400139584356,0.7537263581360677,0.0009136558223679174,0.0,0.0027409674671037523,0.1924500897298752,0.46358849615909165,0.46356432154864347,2.4174610448190487e-05,-2.372314706580539e-08,7.2534777271418e-05,0.192482012734185,,0.5925925925925926,0.5925925925925926,0.0,0.0,1.0,0.037037037037037035,0.0,0.5925925925925926,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,1337,en,27,True,validated,0.5824782477022222,0.5924100559585185,-0.009931808256296302,-0.11315706489929628,0.10572818870624072,-0.03442313515513434,0.9072506162962962,0.912904122962963,-0.005653506666666674,-0.03358587284259258,0.01855509795370369,-0.07882056973129009,0.7154102382029501,0.7203547297555177,-0.00494449155256743,-0.01647477940653102,0.005533336153139036,-0.1656549627466932,0.4245837008831047,0.44492977569251485,-0.020346074809410104,-0.08513631144126102,0.02508456803266678,-0.13065589342753928,,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,0.037037037037037035,0.0,0.1111111111111111,0.0,0.14814814814814814,-0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,1337,es,27,True,validated,0.4120948958544445,0.30235277838518515,0.10974211746925924,-1.450389706481779e-05,0.2547669777505,0.3456914501289824,0.9063164796296297,0.9283851537037038,-0.022068674074074066,-0.042529940731481475,-0.004924677898148139,-0.42251434755789946,0.6831555217015259,0.6929980451684912,-0.009842523466965236,-0.04085980792886934,0.017134486175568373,-0.13582616075559495,0.23602193869876456,0.18115127201716616,0.054870666681598394,-0.02002456592591218,0.1399977700409897,0.2440332618439018,,0.2222222222222222,0.25925925925925924,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,-0.037037037037037035,0.2962962962962963,-0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,1337,hi,27,True,validated,0.2593107207337037,0.1894702085122222,0.06984051222148147,3.193001346296339e-05,0.17184623075376848,0.2785723331233401,0.9099624496296298,0.9111734537037037,-0.0012110040740740751,-0.03929247557407406,0.03742226491666667,-0.011610102169214072,0.6519276847448446,0.6413428760706992,0.01058480867414543,-0.0091427830908876,0.03419018110778231,0.17997834790600195,0.16233988930477322,0.1345041732207635,0.027835716084009716,0.0005452836693250897,0.0731973568900966,0.2663916805493756,,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.037037037037037035,0.0,0.2962962962962963,0.037037037037037035,0.2962962962962963,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,1337,uk,27,True,validated,0.2974326590185185,0.34295341942111107,-0.04552076040259259,-0.11953542495714814,5.52723301852044e-06,-0.23266133398108207,0.963621494814815,0.9708446537037035,-0.007223158888888886,-0.018364664555555566,0.00040106793518519416,-0.27145384770004866,0.7151821791612828,0.7372398332776406,-0.022057654116357888,-0.04921759519469248,-0.001671077774075454,-0.3583536478522544,0.21758023568979876,0.25981864371330843,-0.04223840802350967,-0.10891552685824694,0.000803135815352776,-0.2682058604148419,,0.3333333333333333,0.37037037037037035,0.0,0.0,1.0,0.037037037037037035,0.0,0.37037037037037035,-0.037037037037037035,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,1337,xh,27,False,unavailable/unvalidated,,,,,,,0.3530446938518519,0.3467837740740742,0.006260919777777781,-0.01803432235555555,0.03289434322592593,0.08742452164346869,0.19799467120470085,0.19753336793796883,0.00046130326673194657,-0.023489858304104605,0.033189724735882734,0.005981485059524066,,,,,,,0.9217363298296296,0.037037037037037035,0.037037037037037035,0.0,0.0,0.5185185185185185,0.48148148148148145,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,-0.03703703703703709,0.4444444444444444,0.037037037037037035,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,1337,yo,27,False,unavailable/unvalidated,,,,,,,0.38091341377777777,0.4007088724444444,-0.019795458666666675,-0.05006515970740739,0.001023791130555556,-0.28715224949259976,0.2748875729774651,0.2846328041910526,-0.009745231213587502,-0.023237584546745082,0.00021084789944218348,-0.2947874707301908,,,,,,,0.6543765847407408,0.07407407407407407,0.07407407407407407,0.0,0.0,0.7407407407407407,0.2222222222222222,0.0,0.1111111111111111,-0.037037037037037035,0.1111111111111111,-0.037037037037037035,0.0,0.0,0.0,0.0,0.7407407407407407,0.0,0.2222222222222222,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,2024,am,27,True,validated,0.5666849122314815,0.4792909277703704,0.08739398446111112,0.005189314364166657,0.18958470476486108,0.35371365949311145,0.9264137785185185,0.9491811074074074,-0.02276732888888889,-0.06339546271296298,0.006880655407407404,-0.23938826466570384,0.43342982107308464,0.43302475143534264,0.0004050696377420348,-0.013957819856858792,0.019300770304561097,0.009423962486156802,0.2560072357522895,0.22187305931684417,0.034134176435445356,-0.003966006987587624,0.08420584866774208,0.27850357130549935,,0.18518518518518517,0.18518518518518517,0.0,0.0,1.0,0.037037037037037035,0.0,0.2962962962962963,-0.1111111111111111,0.2962962962962963,-0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,2024,ar,27,True,validated,0.3425774012577778,0.45674227890222213,-0.11416487764444447,-0.24729529503898146,-0.00744195247666668,-0.37113622543634855,0.9577139396296296,0.9706193844444443,-0.012905444814814815,-0.04555423187037037,0.00871315937962963,-0.1645712390653721,0.7472160631110646,0.7530965864145812,-0.00588052330351673,-0.01316286593871786,-0.000522105649869945,-0.33857427739664503,0.24149854910055507,0.3499222958103037,-0.10842374670974873,-0.20830262678922684,-0.026616621891333223,-0.4312952807815268,,0.5555555555555556,0.5555555555555556,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,2024,de,27,True,validated,0.4970435924918518,0.52817708822,-0.031133495728148147,-0.11197801126007353,0.013371267248981475,-0.15984194660551604,0.9794655366666667,0.9866959848148148,-0.007230448148148146,-0.019782920194444435,0.004070316055555565,-0.21989899630252382,0.7390627890381625,0.7651389077217255,-0.026076118683563018,-0.051776346575544474,-0.005809052292533117,-0.41567782465131586,0.3928605836586987,0.4349412428391374,-0.042080659180438656,-0.11688640236866797,0.0022901857064742204,-0.24058157046551898,,0.48148148148148145,0.5555555555555556,0.0,0.0,1.0,0.037037037037037035,0.0,0.5185185185185185,-0.037037037037037035,0.5925925925925926,-0.03703703703703698,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,2024,en,27,True,validated,0.4444849856162964,0.5554440896744445,-0.11095910405814813,-0.2219799552983241,1.955830129642325e-06,-0.34692881999642927,0.9035370303703704,0.9060979744444445,-0.002560944074074067,-0.02898544359259259,0.01914450157407407,-0.03841887550625208,0.6826640819422287,0.7041088901348652,-0.021444808192636673,-0.052659977850556906,0.0027134513221381785,-0.27859076828829626,0.3180674753454809,0.40229075989321683,-0.08422328454773595,-0.16746502629611124,-0.018817844310170515,-0.3952670670116309,,0.18518518518518517,0.18518518518518517,0.0,0.0,1.0,0.037037037037037035,0.0,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,2024,es,27,True,validated,0.44715719326074077,0.44699065798518517,0.00016653527555555837,-0.10977787862760185,0.07389180258136112,0.0006061025994475885,0.9169101781481482,0.9320015422222222,-0.015091364074074092,-0.03559594697222223,-0.0005277543148148419,-0.3102402647027313,0.674244962102949,0.6810107043735648,-0.006765742270615799,-0.017083028417857592,0.0004321093038979883,-0.28747788159175286,0.2625080930112193,0.2757365419626648,-0.013228448951445504,-0.08959685135093341,0.05063645105253608,-0.07239863230688598,,0.18518518518518517,0.2222222222222222,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,-0.07407407407407407,0.2962962962962963,-0.07407407407407407,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,2024,hi,27,True,validated,0.15186629708814814,0.18846397408333335,-0.03659767699518518,-0.1473276222940185,0.0741163876869815,-0.10902240418685458,0.9247885762962964,0.9103930970370371,0.014395479259259266,-0.034751010231481465,0.08090891268518519,0.09612109610434771,0.658682090816874,0.6528525028708522,0.005829587946021852,-0.017930591006378248,0.02969152496030666,0.08866532444191129,0.08801401528706959,0.1338115224024112,-0.04579750711534161,-0.13353035610449812,0.011574269975337967,-0.23728979033667838,,0.37037037037037035,0.37037037037037035,0.0,0.0,1.0,0.037037037037037035,0.0,0.25925925925925924,0.1111111111111111,0.25925925925925924,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,2024,uk,27,True,validated,0.37014132881444445,0.3703644536262963,-0.0002231248118518481,-0.1108657681434537,0.1104166075295926,-0.0008074701258542045,0.9620667092592592,0.9607250066666665,0.0013417025925925863,-0.013026232296296313,0.017544906694444435,0.03437046323863224,0.7005206488646558,0.7182939822501992,-0.01777333338554335,-0.04224539202868079,0.0006963276958712273,-0.29852153264963177,0.25079798838264344,0.28047347827473196,-0.02967548989208851,-0.11851536424897503,0.0315806212829832,-0.1502055412767035,,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,2024,xh,27,False,unavailable/unvalidated,,,,,,,0.35963774111111113,0.36488978629629626,-0.005252045185185177,-0.01657932031481479,0.00337446150925927,-0.19024321533469085,0.18357945735748996,0.18140309718801703,0.002176360169472929,-0.013419643566927137,0.017326600803399282,0.05702900209946848,,,,,,,0.9595905532925927,0.037037037037037035,0.037037037037037035,0.0,0.0,0.37037037037037035,0.6666666666666666,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.037037037037037035,0.6666666666666666,0.0,0.0,0.0
stage11_ablation,dev,random_heads_matched,ablation_random_control,2024,yo,27,False,unavailable/unvalidated,,,,,,,0.42881863733333325,0.43346900755555556,-0.0046503702222222216,-0.0346407673111111,0.025325378461111096,-0.06018157828814833,0.26453660465219286,0.26049365147387404,0.004042953178318819,-0.00044542017349671377,0.0118632147211818,0.21555864431007046,,,,,,,0.9129888616518519,0.1111111111111111,0.1111111111111111,0.0,0.0,0.5925925925925926,0.37037037037037035,0.0,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.0,0.6296296296296297,-0.03703703703703709,0.3333333333333333,0.037037037037037035,0.0,0.0
stage11_ablation,dev,random_neurons_matched,ablation_random_control,42,am,27,True,validated,0.48530017360185185,0.48530017360185185,0.0,0.0,0.0,,0.9720931407407406,0.9720931407407406,0.0,0.0,0.0,,0.436148070343123,0.436148070343123,0.0,0.0,0.0,,0.22790665890360107,0.22790665890360107,0.0,0.0,0.0,,,0.48148148148148145,0.48148148148148145,0.0,0.0,1.0,0.037037037037037035,0.0,0.48148148148148145,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_neurons_matched,ablation_random_control,42,ar,27,True,validated,0.4084378880874074,0.43751452303185184,-0.02907663494444444,-0.0872298999074074,0.0,-0.1924501066585239,0.9708406751851852,0.9705202588888888,0.0003204162962962985,0.0,0.0009612488888888956,0.1924500897298752,0.7469175580211384,0.7470179294905732,-0.00010037146943488841,-0.00030111440830466526,0.0,-0.19245008972987526,0.31274797826559086,0.33222696271701485,-0.019478984451423976,-0.058436950711616295,0.0,-0.19245010328653875,,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.037037037037037035,0.0,0.6296296296296297,0.03703703703703698,0.6296296296296297,0.03703703703703698,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_neurons_matched,ablation_random_control,42,de,27,True,validated,0.5201201038311111,0.5201476332051852,-2.752937407407485e-05,-8.279387012963214e-05,1.9388416666667828e-07,-0.1919488610820458,0.9935584333333334,0.9929246177777777,0.0006338155555555691,-2.2601851846071732e-08,0.0019014392777777938,0.19245382675868786,0.7585352927349954,0.7580193171794553,0.0005159755555401919,0.0,0.0015479266666205754,0.19245008972987526,0.4283359627667182,0.4272687064297553,0.001067256336962914,-8.446522659381238e-09,0.0032017222842015,0.19245926388220821,,0.5925925925925926,0.6296296296296297,0.0,0.0,1.0,0.037037037037037035,0.0,0.5555555555555556,0.03703703703703698,0.5925925925925926,0.03703703703703709,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_neurons_matched,ablation_random_control,42,en,27,True,validated,0.5184963692844445,0.5184986978966667,-2.328612222223505e-06,-5.789680175928982e-06,-5.686111112644586e-11,-0.29250746134677247,0.9108245359259262,0.9081240111111112,0.002700524814814819,-2.1120370373388315e-08,0.007648105083333346,0.22842751301581218,0.679890586338667,0.6822716819072382,-0.00238109556857127,-0.009356953776185358,0.001494225272568278,-0.14175732517654188,0.37000569143593975,0.3710785729951614,-0.0010728815592217652,-0.0032183230495080577,1.4731000140671063e-08,-0.19249716771324485,,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,0.037037037037037035,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
stage11_ablation,dev,random_neurons_matched,ablation_random_control,42,es,27,True,validated,0.33864206689777776,0.3016377083625926,0.03700435853518519,-5.939097222225089e-07,0.11101371205798148,0.1924488635104507,0.9447063925925925,0.9482449866666666,-0.0035385940740740576,-0.010615763722222211,1.0000000013548554e-08,-0.19245101011018861,0.6846047242789167,0.6760109348402009,0.008593789438715771,0.0,0.025781368316147316,0.19245008972987526,0.212803946819788,0.1861693583596486,0.026634588460139438,-2.9528351673097337e-07,0.07990412769713491,0.19244907031068198,,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.037037037037037035,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
