side,layer,token_set,seed,feature,train_auc_toxic_vs_reference,best_cos_seed1337,best_cos_seed2024,n_seeds_matched_at_0.5,n_seeds_matched_at_0.6,n_seeds_matched_at_0.7,n_seeds_matched_at_0.8,replicated,status,best_cos_seed42
encoder,4,content,1337,2471,0.5546419056340225,,0.3478497266769409,1,1,1,1,False,seed_specific,0.2636162340641022
encoder,4,content,1337,1320,0.44562144783859375,,0.23750227689743042,1,1,1,1,False,seed_specific,0.25224941968917847
encoder,4,content,1337,2338,0.44652472951317346,,0.3151334524154663,1,1,1,1,False,seed_specific,0.2718985378742218
encoder,4,content,1337,2401,0.5533914950514431,,0.5026364326477051,3,2,2,1,True,replicated,0.7035146951675415
encoder,4,content,1337,2164,0.44724511531149536,,0.2698308527469635,1,1,1,1,False,seed_specific,0.247980535030365
encoder,4,content,1337,2073,0.5526748418220244,,0.2605496942996979,1,1,1,1,False,seed_specific,0.30275285243988037
encoder,4,content,1337,319,0.5522003908414372,,0.3363072872161865,1,1,1,1,False,seed_specific,0.4232470989227295
encoder,4,content,1337,1419,0.5517159863437746,,0.3865929841995239,1,1,1,1,False,seed_specific,0.4141086935997009
encoder,4,content,1337,1958,0.4485929874154365,,0.4394272267818451,1,1,1,1,False,seed_specific,0.4059816598892212
encoder,4,content,1337,1105,0.5507446889691806,,0.5704342126846313,3,2,1,1,False,seed_specific,0.6781827211380005
encoder,4,content,1337,657,0.44961944386382263,,0.3466155230998993,1,1,1,1,False,seed_specific,0.3548227548599243
encoder,4,content,1337,2052,0.5503780677569086,,0.26537027955055237,1,1,1,1,False,seed_specific,0.3065400719642639
encoder,4,content,1337,2028,0.4496920215924964,,0.349010169506073,1,1,1,1,False,seed_specific,0.3321155309677124
encoder,4,content,1337,2539,0.4498176847455715,,0.32613515853881836,1,1,1,1,False,seed_specific,0.24245646595954895
encoder,4,content,1337,1476,0.45016647257308373,,0.2901080548763275,1,1,1,1,False,seed_specific,0.28195852041244507
encoder,4,content,1337,907,0.5497451899628734,,0.43626639246940613,1,1,1,1,False,seed_specific,0.3740848898887634
encoder,4,content,1337,467,0.4507665867067462,,0.39662227034568787,1,1,1,1,False,seed_specific,0.4019363522529602
encoder,4,content,1337,1271,0.4509163041927532,,0.3213467001914978,1,1,1,1,False,seed_specific,0.3399515748023987
encoder,4,content,1337,348,0.45126218891111847,,0.22730165719985962,1,1,1,1,False,seed_specific,0.2694476544857025
encoder,4,content,1337,2863,0.4516694536514477,,0.2572433054447174,1,1,1,1,False,seed_specific,0.31909888982772827
encoder,4,content,1337,1340,0.4521534434192322,,0.36481422185897827,1,1,1,1,False,seed_specific,0.49632495641708374
encoder,4,content,1337,1554,0.5471987485111197,,0.2869146466255188,1,1,1,1,False,seed_specific,0.26679104566574097
encoder,4,content,1337,334,0.4528327709596186,,0.5397713780403137,2,1,1,1,False,seed_specific,0.4858361482620239
encoder,4,content,1337,2025,0.45294225964744644,,0.46467769145965576,1,1,1,1,False,seed_specific,0.4085620045661926
encoder,4,content,2024,466,0.3827214408711318,0.2985082268714905,,1,1,1,1,False,seed_specific,0.2954581379890442
encoder,4,content,2024,431,0.38887520280291044,0.4939798414707184,,1,1,1,1,False,seed_specific,0.40169018507003784
encoder,4,content,2024,1080,0.5859336896692446,0.6329168081283569,,3,3,1,1,False,seed_specific,0.6479748487472534
encoder,4,content,2024,2554,0.41824554331272956,0.4394272267818451,,1,1,1,1,False,seed_specific,0.482312947511673
encoder,4,content,2024,1631,0.4210686095931998,0.5397713780403137,,2,1,1,1,False,seed_specific,0.4138767123222351
encoder,4,content,2024,893,0.5773981340473323,0.43626639246940613,,1,1,1,1,False,seed_specific,0.3723243176937103
encoder,4,content,2024,1384,0.42583385589297984,0.39444029331207275,,1,1,1,1,False,seed_specific,0.40648138523101807
encoder,4,content,2024,2746,0.4264833228821404,0.3196500837802887,,1,1,1,1,False,seed_specific,0.31423234939575195
encoder,4,content,2024,1584,0.43008400768411514,0.353637158870697,,1,1,1,1,False,seed_specific,0.37036722898483276
encoder,4,content,2024,2871,0.5682948132222521,0.35367175936698914,,1,1,1,1,False,seed_specific,0.31979691982269287
encoder,4,content,2024,332,0.43229866523336014,0.34047043323516846,,1,1,1,1,False,seed_specific,0.3209105134010315
encoder,4,content,2024,1587,0.4344585784386913,0.45653417706489563,,1,1,1,1,False,seed_specific,0.3679024577140808
encoder,4,content,2024,2237,0.4351578130132282,0.3757249712944031,,1,1,1,1,False,seed_specific,0.3182765245437622
encoder,4,content,2024,2343,0.5640533707585575,0.3446808159351349,,1,1,1,1,False,seed_specific,0.3885548412799835
encoder,4,content,2024,1704,0.4359889316890123,0.2158653736114502,,1,1,1,1,False,seed_specific,0.27757149934768677
encoder,4,content,2024,2214,0.4412916679108563,0.36069247126579285,,1,1,1,1,False,seed_specific,0.38468900322914124
encoder,4,content,2024,1680,0.4416363084395871,0.23764877021312714,,1,1,1,1,False,seed_specific,0.32654085755348206
encoder,4,content,2024,681,0.4419701659914864,0.374861478805542,,1,1,1,1,False,seed_specific,0.46098458766937256
encoder,4,content,2024,2036,0.4432666115905388,0.25581976771354675,,1,1,1,1,False,seed_specific,0.2760286033153534
encoder,4,content,2024,1815,0.5547024561962303,0.30235743522644043,,1,1,1,1,False,seed_specific,0.27981138229370117
encoder,4,content,2024,1954,0.44633022120032784,0.2258853018283844,,1,1,1,1,False,seed_specific,0.19617408514022827
encoder,4,content,2024,138,0.4464513223247435,0.4351481795310974,,1,1,1,1,False,seed_specific,0.3436453640460968
encoder,4,content,2024,221,0.5529311448867125,0.3329029083251953,,1,1,1,1,False,seed_specific,0.2928538918495178
encoder,4,content,2024,853,0.5528457105318164,0.3348022699356079,,1,1,1,1,False,seed_specific,0.3808276057243347
encoder,4,content,2024,2958,0.4487335808441246,0.3326883316040039,,1,1,1,1,False,seed_specific,0.4226844608783722
encoder,4,content,2024,2175,0.4490139382417444,0.5733288526535034,,3,2,1,1,False,seed_specific,0.6221468448638916
encoder,4,content,2024,2160,0.4497621109419013,0.349010169506073,,1,1,1,1,False,seed_specific,0.2740638852119446
encoder,4,content,2024,2192,0.5499285005690094,0.31048935651779175,,1,1,1,1,False,seed_specific,0.3549606502056122
encoder,4,content,2024,1580,0.549304332102415,0.5589792132377625,,2,1,1,1,False,seed_specific,0.3524321913719177
encoder,4,content,2024,2941,0.4513289604214983,0.2581437826156616,,1,1,1,1,False,seed_specific,0.2939335107803345
encoder,4,content,2024,1613,0.45150314697031524,0.3494555354118347,,1,1,1,1,False,seed_specific,0.3147071897983551
encoder,4,content,2024,833,0.5484777754552904,0.6341291666030884,,3,3,1,1,False,seed_specific,0.6143151521682739
encoder,4,content,2024,1194,0.4522807654918198,0.28470292687416077,,1,1,1,1,False,seed_specific,0.1826491355895996
encoder,4,content,2024,3017,0.5472082872983168,0.5113258957862854,,2,1,1,1,False,seed_specific,0.4527878165245056
encoder,4,content,2024,2846,0.5470270503415715,0.1937464028596878,,1,1,1,1,False,seed_specific,0.2520187795162201
encoder,4,content,2024,2085,0.5468711119073925,0.33048924803733826,,1,1,1,1,False,seed_specific,0.2727501094341278
encoder,4,content,2024,635,0.5468346156781165,0.44747623801231384,,1,1,1,1,False,seed_specific,0.3852633535861969
encoder,4,content,2024,306,0.4534378618518187,0.2536833584308624,,1,1,1,1,False,seed_specific,0.2654328942298889
encoder,4,content,2024,2503,0.45401309219279296,0.3549630641937256,,1,1,1,1,False,seed_specific,0.2828344702720642
encoder,4,content,2024,756,0.45471232676732987,0.30202579498291016,,1,1,1,1,False,seed_specific,0.3010803461074829
encoder,4,content,2024,288,0.45482596275393916,0.2995934784412384,,1,1,1,1,False,seed_specific,0.352029412984848
encoder,4,content,2024,2519,0.45483881938016135,0.2725256681442261,,1,1,1,1,False,seed_specific,0.2472517490386963
encoder,4,content,2024,2754,0.5449965328582188,0.27800020575523376,,1,1,1,1,False,seed_specific,0.30171242356300354
encoder,4,content,2024,2738,0.5438307271707791,0.2882171869277954,,1,1,1,1,False,seed_specific,0.3264351487159729
encoder,4,content,2024,1042,0.4591121960444723,0.4741396903991699,,1,1,1,1,False,seed_specific,0.4001087546348572
encoder,4,content,2024,2971,0.45995243877757536,0.40982377529144287,,1,1,1,1,False,seed_specific,0.38433724641799927
encoder,4,content,2024,2349,0.4599706868922133,0.29826104640960693,,1,1,1,1,False,seed_specific,0.23322319984436035
encoder,4,content,2024,739,0.46088972830216224,0.36134564876556396,,1,1,1,1,False,seed_specific,0.3163710832595825
encoder,4,content,2024,752,0.5381028928238459,0.2514548599720001,,1,1,1,1,False,seed_specific,0.3076317310333252
encoder,4,content,2024,106,0.46210613103473447,0.3213467001914978,,1,1,1,1,False,seed_specific,0.324920117855072
encoder,6,all,42,646,0.3257952030683376,0.3085457682609558,0.36771172285079956,1,1,1,1,False,seed_specific,
encoder,6,all,42,1096,0.3776787402828789,0.3132250905036926,0.3183952569961548,1,1,1,1,False,seed_specific,
encoder,6,all,42,2397,0.38617323764685585,0.5037308931350708,0.3821460008621216,2,1,1,1,False,seed_specific,
encoder,6,all,42,1052,0.4132045016439892,0.30868932604789734,0.307958722114563,1,1,1,1,False,seed_specific,
encoder,6,all,42,1020,0.585165195205059,0.28517472743988037,0.25729355216026306,1,1,1,1,False,seed_specific,
encoder,6,all,42,2271,0.41485180871994454,0.3514690101146698,0.3296557664871216,1,1,1,1,False,seed_specific,
encoder,6,all,42,1534,0.42345662423150554,0.3120207190513611,0.36222124099731445,1,1,1,1,False,seed_specific,
encoder,6,all,42,1595,0.4240376607907737,0.2800012528896332,0.3312761187553406,1,1,1,1,False,seed_specific,
encoder,6,all,42,2754,0.4274488140384405,0.4410415291786194,0.6123783588409424,2,2,1,1,False,seed_specific,
encoder,6,all,42,1258,0.42900363635157146,0.46288520097732544,0.4829089045524597,1,1,1,1,False,seed_specific,
encoder,6,all,42,1449,0.4297339756669686,0.33083486557006836,0.42171597480773926,1,1,1,1,False,seed_specific,
encoder,6,all,42,1796,0.43016073271157024,0.31318747997283936,0.23819038271903992,1,1,1,1,False,seed_specific,
encoder,6,all,42,1153,0.5696086774761863,0.594240665435791,0.4843018054962158,2,1,1,1,False,seed_specific,
encoder,6,all,42,992,0.4307882190171898,0.38766542077064514,0.2865103781223297,1,1,1,1,False,seed_specific,
encoder,6,all,42,104,0.4311034137245729,0.509495735168457,0.3855246305465698,2,1,1,1,False,seed_specific,
encoder,6,all,42,238,0.4312506428313112,0.4728938341140747,0.4240536093711853,1,1,1,1,False,seed_specific,
encoder,6,all,42,499,0.5686742910607464,0.4344111680984497,0.34705644845962524,1,1,1,1,False,seed_specific,
encoder,6,all,42,1874,0.5679874983825536,0.43688133358955383,0.36012041568756104,1,1,1,1,False,seed_specific,
encoder,6,all,42,2818,0.43211908719612746,0.3861481845378876,0.4101139008998871,1,1,1,1,False,seed_specific,
encoder,6,all,42,748,0.4327333021456465,0.2549557387828827,0.24103176593780518,1,1,1,1,False,seed_specific,
encoder,6,all,42,2765,0.433147202564026,0.3682760000228882,0.3317059874534607,1,1,1,1,False,seed_specific,
encoder,6,all,42,1951,0.4335984286714377,0.3152274489402771,0.34341275691986084,1,1,1,1,False,seed_specific,
encoder,6,all,42,1295,0.5661411209650931,0.37004196643829346,0.29686641693115234,1,1,1,1,False,seed_specific,
encoder,6,all,42,2201,0.4351768905876225,0.23209664225578308,0.3881296217441559,1,1,1,1,False,seed_specific,
encoder,6,all,42,1542,0.4355708839718515,0.491312712430954,0.6897068619728088,2,2,1,1,False,seed_specific,
encoder,6,all,42,2491,0.4356530004877223,0.2921036183834076,0.3170796036720276,1,1,1,1,False,seed_specific,
encoder,6,all,42,205,0.5636062919499271,0.3315248489379883,0.374528706073761,1,1,1,1,False,seed_specific,
encoder,6,all,42,934,0.4364969757897287,0.333651602268219,0.44667723774909973,1,1,1,1,False,seed_specific,
encoder,6,all,42,2636,0.43655213486352074,0.2524659037590027,0.2760566473007202,1,1,1,1,False,seed_specific,
encoder,6,all,42,319,0.43708215964777825,0.42328232526779175,0.4071509540081024,1,1,1,1,False,seed_specific,
encoder,6,all,42,943,0.43862785790359016,0.3523060977458954,0.36400991678237915,1,1,1,1,False,seed_specific,
encoder,6,all,42,191,0.43872988145361164,0.603032648563385,0.5018688440322876,3,2,1,1,False,seed_specific,
encoder,6,all,42,2199,0.43884725000912406,0.2988758683204651,0.3838129937648773,1,1,1,1,False,seed_specific,
encoder,6,all,42,2295,0.4390255838567224,0.34359946846961975,0.4080587327480316,1,1,1,1,False,seed_specific,
encoder,6,all,42,743,0.5609130361213135,0.5383438467979431,0.496121883392334,2,1,1,1,False,seed_specific,
encoder,6,all,42,683,0.5606057212816148,0.31811195611953735,0.3691248893737793,1,1,1,1,False,seed_specific,
encoder,6,all,42,922,0.560142053277859,0.2498069554567337,0.2685145437717438,1,1,1,1,False,seed_specific,
encoder,6,all,42,2119,0.44001927664473567,0.2842915952205658,0.3572259545326233,1,1,1,1,False,seed_specific,
encoder,6,all,42,2170,0.4401059551892661,0.3068184554576874,0.3050134778022766,1,1,1,1,False,seed_specific,
encoder,6,all,42,2950,0.4402743355197892,0.30999627709388733,0.30862364172935486,1,1,1,1,False,seed_specific,
encoder,6,all,42,291,0.4411083573047203,0.2375601828098297,0.2667348086833954,1,1,1,1,False,seed_specific,
encoder,6,all,42,2270,0.5586324365214448,0.21188904345035553,0.20698575675487518,1,1,1,1,False,seed_specific,
encoder,6,all,42,2826,0.44138083483465546,0.36566707491874695,0.4668301045894623,1,1,1,1,False,seed_specific,
encoder,6,all,42,2072,0.44213771686225334,0.2601550221443176,0.2642573416233063,1,1,1,1,False,seed_specific,
encoder,6,all,42,1471,0.44315629344295465,0.2783368229866028,0.33662480115890503,1,1,1,1,False,seed_specific,
encoder,6,all,42,1708,0.44321020832711244,0.38705721497535706,0.4517248868942261,1,1,1,1,False,seed_specific,
encoder,6,all,42,419,0.5567591016619057,0.2839946150779724,0.4196550250053406,1,1,1,1,False,seed_specific,
encoder,6,all,42,973,0.44371742296807243,0.36713647842407227,0.4325435161590576,1,1,1,1,False,seed_specific,
encoder,6,all,42,1552,0.44420265692549127,0.33742403984069824,0.2756553292274475,1,1,1,1,False,seed_specific,
encoder,6,all,42,537,0.444589599901792,0.2772257626056671,0.29214322566986084,1,1,1,1,False,seed_specific,
encoder,6,all,1337,917,0.33209370572758545,,0.39955681562423706,1,1,1,1,False,seed_specific,0.4728938341140747
encoder,6,all,1337,2942,0.6128231160480555,,0.24883486330509186,1,1,1,1,False,seed_specific,0.34264105558395386
encoder,6,all,1337,275,0.3960529328038062,,0.330669105052948,1,1,1,1,False,seed_specific,0.46288520097732544
encoder,6,all,1337,3004,0.40261478893567043,,0.33618178963661194,1,1,1,1,False,seed_specific,0.47133275866508484
encoder,6,all,1337,664,0.4041949097713677,,0.5026133060455322,3,2,1,1,False,seed_specific,0.603032648563385
encoder,6,all,1337,472,0.4124293715017534,,0.4951910972595215,2,1,1,1,False,seed_specific,0.509495735168457
encoder,6,all,1337,1727,0.4128893069366061,,0.28277069330215454,1,1,1,1,False,seed_specific,0.25428301095962524
encoder,6,all,1337,1399,0.4165360267550539,,0.38040339946746826,1,1,1,1,False,seed_specific,0.358583003282547
encoder,6,all,1337,1311,0.5770418810820136,,0.3325694799423218,1,1,1,1,False,seed_specific,0.2481568604707718
encoder,6,all,1337,1338,0.574416226223536,,0.4011567234992981,2,2,1,1,False,seed_specific,0.6110919713973999
encoder,6,all,1337,2233,0.4268963938407636,,0.3435991406440735,1,1,1,1,False,seed_specific,0.4104882478713989
encoder,6,all,1337,2850,0.4270183244249356,,0.38144800066947937,1,1,1,1,False,seed_specific,0.3345455527305603
encoder,6,all,1337,1229,0.427322321425609,,0.26595309376716614,1,1,1,1,False,seed_specific,0.34677618741989136
encoder,6,all,1337,909,0.42857397619782284,,0.3277771472930908,1,1,1,1,False,seed_specific,0.3089700937271118
encoder,6,all,1337,2516,0.5709018052362136,,0.6610069274902344,3,3,1,1,False,seed_specific,0.6154980659484863
encoder,6,all,1337,2966,0.4321920796546793,,0.3993925452232361,1,1,1,1,False,seed_specific,0.3152274489402771
encoder,6,all,1337,933,0.43241478959923824,,0.35062044858932495,1,1,1,1,False,seed_specific,0.3268764913082123
encoder,6,all,1337,402,0.43268229037063577,,0.24504464864730835,1,1,1,1,False,seed_specific,0.2993459403514862
encoder,6,all,1337,1371,0.43611335065245305,,0.37490785121917725,1,1,1,1,False,seed_specific,0.3485929071903229
encoder,6,all,1337,3011,0.5630356236376124,,0.3110947012901306,1,1,1,1,False,seed_specific,0.29037582874298096
encoder,6,all,1337,2507,0.43696769420141274,,0.31391096115112305,1,1,1,1,False,seed_specific,0.2410869300365448
encoder,6,all,1337,2389,0.4375736145533691,,0.4066993296146393,1,1,1,1,False,seed_specific,0.40133485198020935
encoder,6,all,1337,1565,0.437878855743677,,0.3448573052883148,1,1,1,1,False,seed_specific,0.3023650050163269
encoder,6,all,1337,285,0.4388854051579126,,0.32482126355171204,2,1,1,1,False,seed_specific,0.5037308931350708
encoder,6,all,1337,2613,0.43924290231286556,,0.27750736474990845,1,1,1,1,False,seed_specific,0.32378721237182617
encoder,6,all,1337,2194,0.43949713172816285,,0.26607072353363037,1,1,1,1,False,seed_specific,0.3038066327571869
encoder,6,all,1337,2214,0.4401465987173235,,0.32569047808647156,1,1,1,1,False,seed_specific,0.27896833419799805
encoder,6,all,1337,1857,0.440539347911918,,0.2195637822151184,1,1,1,1,False,seed_specific,0.21021585166454315
encoder,6,all,1337,1228,0.44082799990710053,,0.60322105884552,3,3,1,1,False,seed_specific,0.6555459499359131
encoder,6,all,1337,2737,0.5581517645926855,,0.29674625396728516,1,1,1,1,False,seed_specific,0.43265053629875183
encoder,6,all,1337,397,0.4430642234100087,,0.3351953327655792,1,1,1,1,False,seed_specific,0.3989730477333069
encoder,6,all,1337,2136,0.5568777144070524,,0.24872666597366333,1,1,1,1,False,seed_specific,0.31314384937286377
encoder,6,all,1337,3029,0.5568167491149664,,0.2868019640445709,1,1,1,1,False,seed_specific,0.17862163484096527
encoder,6,all,1337,2614,0.5567794234259342,,0.27794378995895386,1,1,1,1,False,seed_specific,0.3216356933116913
encoder,6,all,1337,2378,0.4434648524722878,,0.28677329421043396,1,1,1,1,False,seed_specific,0.2781048119068146
encoder,6,all,1337,2208,0.44361539941805106,,0.52940434217453,2,1,1,1,False,seed_specific,0.4581950306892395
encoder,6,all,1337,1933,0.44363655064183594,,0.3272489309310913,1,1,1,1,False,seed_specific,0.4053663909435272
encoder,6,all,1337,1417,0.5560092700422361,,0.3210848569869995,1,1,1,1,False,seed_specific,0.403239905834198
encoder,6,all,1337,2872,0.4441885561096346,,0.29789674282073975,1,1,1,1,False,seed_specific,0.26147064566612244
encoder,6,all,1337,1318,0.44463604964814313,,0.278975248336792,1,1,1,1,False,seed_specific,0.33190426230430603
encoder,6,all,1337,1797,0.4450706865604295,,0.2981733977794647,1,1,1,1,False,seed_specific,0.31967079639434814
encoder,6,all,1337,1711,0.44528924920620705,,0.22121377289295197,1,1,1,1,False,seed_specific,0.24481439590454102
encoder,6,all,1337,532,0.5545892349394992,,0.386413037776947,1,1,1,1,False,seed_specific,0.4077394902706146
encoder,6,all,1337,2086,0.5543308582254207,,0.24694393575191498,1,1,1,1,False,seed_specific,0.3706546425819397
encoder,6,all,1337,820,0.5540430356899944,,0.4733120799064636,2,1,1,1,False,seed_specific,0.5844665169715881
encoder,6,all,1337,294,0.4467714937906643,,0.443933367729187,1,1,1,1,False,seed_specific,0.3412826359272003
encoder,6,all,1337,1567,0.44700913401083603,,0.43612003326416016,2,1,1,1,False,seed_specific,0.5110217332839966
encoder,6,all,1337,1097,0.5519258396621113,,0.44196754693984985,1,1,1,1,False,seed_specific,0.49248427152633667
encoder,6,all,1337,67,0.4483105563684261,,0.27707940340042114,1,1,1,1,False,seed_specific,0.27259308099746704
encoder,6,all,1337,3048,0.44843663425137936,,0.4538988173007965,2,1,1,1,False,seed_specific,0.5357109904289246
encoder,6,all,2024,1158,0.3836214047066865,0.5026133060455322,,2,1,1,1,False,seed_specific,0.38229861855506897
encoder,6,all,2024,967,0.39090240244723806,0.4641774892807007,,2,2,1,1,False,seed_specific,0.6606864929199219
encoder,6,all,2024,2226,0.4002504139004184,0.3272489309310913,,1,1,1,1,False,seed_specific,0.2693832218647003
