key,direction_type,scope,source_languages,n_source_languages,n_rows_toxic,n_rows_reference,n_rows_total,seed,side,layer,pooling,space,d_model,raw_norm,normalization,language_balanced,underdetermined,is_primary,arm,norm_stats_file,injection_note,matched_to
probe|lang_hi|encoder|L4|pooled_mean_content|seed42,probe,lang_hi,hi,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,2.0286972522735596,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_hi|encoder|L4|pooled_mean_content|seed42|match_probe,random,lang_hi,hi,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_hi|encoder|L4|pooled_mean_content|seed42
mean_diff|lang_uk|encoder|L4|pooled_mean_content|seed42,mean_diff,lang_uk,uk,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,3.2923905849456787,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_uk|encoder|L4|pooled_mean_content|seed42|match_mean_diff,random,lang_uk,uk,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_uk|encoder|L4|pooled_mean_content|seed42
probe|lang_uk|encoder|L4|pooled_mean_content|seed42,probe,lang_uk,uk,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,2.017659902572632,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_uk|encoder|L4|pooled_mean_content|seed42|match_probe,random,lang_uk,uk,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_uk|encoder|L4|pooled_mean_content|seed42
mean_diff|lang_xh|encoder|L4|pooled_mean_content|seed42,mean_diff,lang_xh,xh,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,2.7137861251831055,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_xh|encoder|L4|pooled_mean_content|seed42|match_mean_diff,random,lang_xh,xh,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_xh|encoder|L4|pooled_mean_content|seed42
probe|lang_xh|encoder|L4|pooled_mean_content|seed42,probe,lang_xh,xh,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,2.0957584381103516,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_xh|encoder|L4|pooled_mean_content|seed42|match_probe,random,lang_xh,xh,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_xh|encoder|L4|pooled_mean_content|seed42
mean_diff|lang_yo|encoder|L4|pooled_mean_content|seed42,mean_diff,lang_yo,yo,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,6.049192905426025,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_yo|encoder|L4|pooled_mean_content|seed42|match_mean_diff,random,lang_yo,yo,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_yo|encoder|L4|pooled_mean_content|seed42
probe|lang_yo|encoder|L4|pooled_mean_content|seed42,probe,lang_yo,yo,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.9939326047897339,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_yo|encoder|L4|pooled_mean_content|seed42|match_probe,random,lang_yo,yo,1,122,122,244,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_yo|encoder|L4|pooled_mean_content|seed42
mean_diff|pooled_non_african|encoder|L4|pooled_mean_content|seed42,mean_diff,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,42,encoder,4,pooled_mean_content,pooled_standardized,768,2.0202856063842773,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_non_african|encoder|L4|pooled_mean_content|seed42|match_mean_diff,random,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_non_african|encoder|L4|pooled_mean_content|seed42
probe|pooled_non_african|encoder|L4|pooled_mean_content|seed42,probe,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,42,encoder,4,pooled_mean_content,pooled_standardized,768,3.9116456508636475,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_non_african|encoder|L4|pooled_mean_content|seed42|match_probe,random,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_non_african|encoder|L4|pooled_mean_content|seed42
mean_diff|pooled_all_balanced|encoder|L4|pooled_mean_content|seed42,mean_diff,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.3490521907806396,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_all_balanced|encoder|L4|pooled_mean_content|seed42|match_mean_diff,random,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_all_balanced|encoder|L4|pooled_mean_content|seed42
probe|pooled_all_balanced|encoder|L4|pooled_mean_content|seed42,probe,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,42,encoder,4,pooled_mean_content,pooled_standardized,768,4.339864730834961,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_all_balanced|encoder|L4|pooled_mean_content|seed42|match_probe,random,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_all_balanced|encoder|L4|pooled_mean_content|seed42
mean_diff|pooled_african|encoder|L4|pooled_mean_content|seed42,mean_diff,pooled_african,yo|xh,2,244,244,488,42,encoder,4,pooled_mean_content,pooled_standardized,768,2.9829204082489014,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|encoder|L4|pooled_mean_content|seed42|match_mean_diff,random,pooled_african,yo|xh,2,244,244,488,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_african|encoder|L4|pooled_mean_content|seed42
probe|pooled_african|encoder|L4|pooled_mean_content|seed42,probe,pooled_african,yo|xh,2,244,244,488,42,encoder,4,pooled_mean_content,pooled_standardized,768,2.8147854804992676,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|encoder|L4|pooled_mean_content|seed42|match_probe,random,pooled_african,yo|xh,2,244,244,488,42,encoder,4,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer04_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_african|encoder|L4|pooled_mean_content|seed42
mean_diff|lang_am|encoder|L6|pooled_mean_all|seed42,mean_diff,lang_am,am,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,3.9454572200775146,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|encoder|L6|pooled_mean_all|seed42|match_mean_diff,random,lang_am,am,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_am|encoder|L6|pooled_mean_all|seed42
probe|lang_am|encoder|L6|pooled_mean_all|seed42,probe,lang_am,am,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,1.9531933069229126,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|encoder|L6|pooled_mean_all|seed42|match_probe,random,lang_am,am,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_am|encoder|L6|pooled_mean_all|seed42
mean_diff|lang_ar|encoder|L6|pooled_mean_all|seed42,mean_diff,lang_ar,ar,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,3.0911779403686523,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|encoder|L6|pooled_mean_all|seed42|match_mean_diff,random,lang_ar,ar,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_ar|encoder|L6|pooled_mean_all|seed42
probe|lang_ar|encoder|L6|pooled_mean_all|seed42,probe,lang_ar,ar,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,1.9682241678237915,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|encoder|L6|pooled_mean_all|seed42|match_probe,random,lang_ar,ar,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_ar|encoder|L6|pooled_mean_all|seed42
mean_diff|lang_de|encoder|L6|pooled_mean_all|seed42,mean_diff,lang_de,de,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,2.8751659393310547,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|encoder|L6|pooled_mean_all|seed42|match_mean_diff,random,lang_de,de,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_de|encoder|L6|pooled_mean_all|seed42
probe|lang_de|encoder|L6|pooled_mean_all|seed42,probe,lang_de,de,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,2.012908697128296,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|encoder|L6|pooled_mean_all|seed42|match_probe,random,lang_de,de,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_de|encoder|L6|pooled_mean_all|seed42
mean_diff|lang_en|encoder|L6|pooled_mean_all|seed42,mean_diff,lang_en,en,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,13.717114448547363,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|encoder|L6|pooled_mean_all|seed42|match_mean_diff,random,lang_en,en,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_en|encoder|L6|pooled_mean_all|seed42
probe|lang_en|encoder|L6|pooled_mean_all|seed42,probe,lang_en,en,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,2.047680377960205,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|encoder|L6|pooled_mean_all|seed42|match_probe,random,lang_en,en,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_en|encoder|L6|pooled_mean_all|seed42
mean_diff|lang_es|encoder|L6|pooled_mean_all|seed42,mean_diff,lang_es,es,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,5.7058024406433105,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_es|encoder|L6|pooled_mean_all|seed42|match_mean_diff,random,lang_es,es,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_es|encoder|L6|pooled_mean_all|seed42
probe|lang_es|encoder|L6|pooled_mean_all|seed42,probe,lang_es,es,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,2.0468227863311768,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_es|encoder|L6|pooled_mean_all|seed42|match_probe,random,lang_es,es,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_es|encoder|L6|pooled_mean_all|seed42
mean_diff|lang_hi|encoder|L6|pooled_mean_all|seed42,mean_diff,lang_hi,hi,1,122,122,244,42,encoder,6,pooled_mean_all,pooled_standardized,768,4.938130855560303,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed42_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
